INPUT:id_left	INPUT:id_right	INPUT:json_left	INPUT:json_right	OUTPUT:income	OUTPUT:office	OUTPUT:realty	OUTPUT:region	OUTPUT:result	OUTPUT:rubric	OUTPUT:vehicle	OUTPUT:comments	OUTPUT:position	OUTPUT:person_name	GOLDEN:income	GOLDEN:office	GOLDEN:realty	GOLDEN:region	GOLDEN:result	GOLDEN:rubric	GOLDEN:vehicle	GOLDEN:comments	GOLDEN:position	GOLDEN:person_name	HINT:text	ASSIGNMENT:link	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
section-141696	section-101949	"{""sections"":[{""year"":""2011"",""office"":""Accounts chamber"",""person"":{""role"":""старший инспектор"",""name_raw"":""Ибатулина Гузель Шамильевна""},""source"":""disclosures"",""incomes"":[{""size"":247934},{""size"":310300,""relative"":""супруг(а)""},{""size"":0,""relative"":""ребенок""},{""size"":0,""relative"":""ребенок""}],""vehicles"":[{""text"":""Не имею""},{""text"":""Автомобиль Хёндай ix35"",""relative"":""супруг(а)""}],""name_rank"":18410,""office_id"":15,""real_estates"":[{""square"":80,""type_raw"":""Квартира (1/4 доли)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""type_raw"":""Не имею"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":745,""relative"":""супруг(а)"",""type_raw"":""Земельный участок"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":80,""relative"":""супруг(а)"",""type_raw"":""Квартира\n(безвозмездное, бессрочное пользование, фактическое предоставление)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":154,""relative"":""супруг(а)"",""type_raw"":""Жилой дом с надворными постройками"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":50149,""office_region"":"""",""office_rubric"":""Остальные"",""office_section_count"":8428}]}"	"{""sections"":[{""year"":""2012"",""office"":""Accounts chamber"",""person"":{""role"":""старший инспектор"",""name_raw"":""Ибатулина Гузель Шамильевна""},""source"":""disclosures"",""incomes"":[{""size"":115403},{""size"":487000,""relative"":""супруг(а)""},{""size"":0,""relative"":""ребенок""},{""size"":0,""relative"":""ребенок""}],""vehicles"":[{""text"":""Не имею""},{""text"":""Автомобиль Хёндай ix35"",""relative"":""супруг(а)""}],""name_rank"":18410,""office_id"":15,""real_estates"":[{""square"":80,""type_raw"":""Квартира (1/4 доли)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""type_raw"":""Не имею"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":745,""relative"":""супруг(а)"",""type_raw"":""Земельный участок"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":80,""relative"":""супруг(а)"",""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":154,""relative"":""супруг(а)"",""type_raw"":""Жилой дом с надворными постройками"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":80,""relative"":""ребенок"",""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":80,""relative"":""ребенок"",""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":50149,""office_region"":"""",""office_rubric"":""Остальные"",""office_section_count"":8428}]}"	false	false	false	false	YES	false	false		false	false												https://toloka.yandex.ru/task/19392968/000127e9c8--5fde06e344cb9e5e427323bc	000127e9c8--5fde06e344cb9e5e427323bc	86ab251dc5a8f6d932acffee39896737	APPROVED	2020-12-19T13:57:55.843	+	
section-4584286	section-3411537	"{""sections"":[{""year"":""2013"",""office"":""Уральское таможенное управление"",""person"":{""role"":""заместитель начальника таможенного поста"",""name_raw"":""Ломакина Т.В.""},""source"":""disclosures"",""incomes"":[{""size"":1409241},{""size"":101919,""relative"":""супруг(а)""}],""vehicles"":[{""text"":""Мицубиши Паджеро"",""relative"":""супруг(а)""},{""text"":""Опель Корса"",""relative"":""супруг(а)""},{""text"":""Ниссан Ноут"",""relative"":""супруг(а)""}],""name_rank"":21,""office_id"":5506,""real_estates"":[{""square"":2930,""type_raw"":""многоквартирный жилой дом"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":62,""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":44,""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":46,""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":62,""relative"":""супруг(а)"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":2930,""relative"":""ребенок"",""type_raw"":""многоквартирный жилой дом"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":62,""relative"":""ребенок"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":828,""office_region"":"""",""office_rubric"":""Исполнительная власть"",""office_section_count"":5907}]}"	"{""sections"":[{""year"":""2017"",""office"":""Управление Россельхознадзора Оренбургская область"",""person"":{""role"":""Государственный инспектор"",""name_raw"":""Ломакина Т.В.""},""source"":""disclosures"",""incomes"":[{""size"":121221},{""size"":276911,""relative"":""супруг(а)""}],""vehicles"":[{""text"":""а/м Lada Granta"",""relative"":""супруг(а)""}],""name_rank"":21,""office_id"":5442,""real_estates"":[{""square"":78,""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":44,""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":78,""relative"":""супруг(а)"",""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":44,""relative"":""супруг(а)"",""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":44,""relative"":""ребенок"",""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":78,""relative"":""ребенок"",""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":44,""relative"":""ребенок"",""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":78,""relative"":""ребенок"",""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":828,""office_region"":""Оренбургская область"",""office_rubric"":""Исполнительная власть"",""office_section_count"":1833}]}"	false	false	false	false	NO	false	false		false	false												https://toloka.yandex.ru/task/19392968/000127e9c8--5fde06eae1c37f7bf6888554	000127e9c8--5fde06eae1c37f7bf6888554	86ab251dc5a8f6d932acffee39896737	APPROVED	2020-12-19T13:58:02.953	+	
section-1838933	section-4676245	"{""sections"":[{""year"":""2013"",""office"":""Красногорский район"",""person"":{""role"":""Директор МБОУ «Красногорская СОШ»"",""name_raw"":""Дайбов Евгений Иванович""},""source"":""disclosures"",""incomes"":[{""size"":850501},{""size"":336594,""relative"":""супруг(а)""}],""vehicles"":[{""text"":""Автомобиль ВАЗ 21213""}],""name_rank"":652,""office_id"":2343,""real_estates"":[{""square"":776,""type_raw"":""Земельный участок ,общая долевая, (1/4 доли)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":62,""type_raw"":""квартира ,общая долевая, (1/4 доли)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":776,""relative"":""супруг(а)"",""type_raw"":""Земельный участок ,общая долевая, (1/4 доли)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":62,""relative"":""супруг(а)"",""type_raw"":""квартира ,общая долевая, (1/4 доли)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":20772,""office_region"":""Алтайский край"",""office_rubric"":""Муниципалитеты"",""office_section_count"":320}]}"	"{""sections"":[{""year"":""2018"",""office"":""Красногорский район"",""person"":{""role"":""депутат"",""name_raw"":""Дайбов Е.И.""},""source"":""disclosures"",""incomes"":[{""size"":937340},{""size"":666418,""relative"":""супруг(а)""}],""vehicles"":[{""text"":""НИССАН Х-трейл,\nТОЙОТА 4 RUNNER""},{""text"":""ТОЙОТА Ленд Крузер"",""relative"":""супруг(а)""}],""name_rank"":78,""office_id"":2343,""real_estates"":[{""square"":776,""type_raw"":""земельный участок"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":62,""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":776,""relative"":""супруг(а)"",""type_raw"":""земельный участок"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":62,""relative"":""супруг(а)"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":20772,""office_region"":""Алтайский край"",""office_rubric"":""Муниципалитеты"",""office_section_count"":320}]}"	false	false	false	false	YES	false	false		false	false					YES							https://toloka.yandex.ru/task/19392968/000127e9c8--5fde06f5cd155a3a68e53daa	000127e9c8--5fde06f5cd155a3a68e53daa	86ab251dc5a8f6d932acffee39896737	APPROVED	2020-12-19T13:58:13.316	+	
section-3050834	person-34815	"{""sections"":[{""year"":""2009"",""office"":""УФСИН Брянская область"",""person"":{""role"":""заместитель начальника"",""name_raw"":""Бондаренко Н.И."",""department"":""ФКУ «Жилищно-коммунальное управление» УФСИН России по Брянской области""},""source"":""disclosures"",""incomes"":[{""size"":981700},{""size"":618512,""relative"":""супруг(а)""}],""vehicles"":[{""text"":""автомобиль легковой RENO FLUENGE""}],""name_rank"":55,""office_id"":3908,""real_estates"":[{""square"":458,""type_raw"":""земельный участок"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":64,""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":47,""type_raw"":""дачный дом"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":64,""relative"":""супруг(а)"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":64,""relative"":""ребенок"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":32,""office_region"":""Брянская область"",""office_rubric"":""ФСИН"",""office_section_count"":4342}]}"	"{""sections"":[{""year"":""2015"",""office"":""УФСИН Тюменская область"",""person"":{""role"":""заместитель начальника"",""name_raw"":""Бондаренко Н.И."",""department"":""ФКУ ИК-13 УФСИН России по Тюменской области""},""source"":""disclosures"",""incomes"":[{""size"":915647}],""vehicles"":[{""text"":""автомобиль легковой FORD FOCUS""}],""name_rank"":55,""office_id"":3968,""real_estates"":[{""square"":39,""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":28,""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":39,""relative"":""ребенок"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":32,""office_region"":""Тюменская область"",""office_rubric"":""ФСИН"",""office_section_count"":4038},{""year"":""2016"",""office"":""УФСИН Тюменская область"",""person"":{""role"":""заместитель начальника"",""name_raw"":""Бондаренко Н.И."",""department"":""ФКУ ИК-13 УФСИН России по Тюменской области""},""source"":""disclosures"",""incomes"":[{""size"":2368978}],""vehicles"":[{""text"":""автомобиль легковой FORD FOCUS""}],""name_rank"":55,""office_id"":3968,""real_estates"":[{""square"":1108,""type_raw"":""земельный участок"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":39,""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":39,""relative"":""ребенок"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":32,""office_region"":""Тюменская область"",""office_rubric"":""ФСИН"",""office_section_count"":4038},{""year"":""2014"",""office"":""УФСИН Тюменская область"",""person"":{""role"":""заместитель начальника"",""name_raw"":""Бондаренко Н.И."",""department"":""ФКУ ИК-13 УФСИН России по Тюменской области""},""source"":""disclosures"",""incomes"":[{""size"":951543}],""vehicles"":[{""text"":""автомобиль легковой FORD FOCUS""}],""name_rank"":55,""office_id"":3968,""real_estates"":[{""square"":14,""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":27,""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":27,""relative"":""ребенок"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":32,""office_region"":""Тюменская область"",""office_rubric"":""ФСИН"",""office_section_count"":4038}]}"	false	false	false	false	NO	false	false		false	false												https://toloka.yandex.ru/task/19392968/000127e9c8--5fde0703ead90e6ac8e4e13c	000127e9c8--5fde0703ead90e6ac8e4e13c	86ab251dc5a8f6d932acffee39896737	APPROVED	2020-12-19T13:58:27.171	+	
section-4341970	section-4468432	"{""sections"":[{""year"":""2014"",""office"":""Министерство обороны"",""person"":{""name_raw"":""Дунаев А.Н.""},""source"":""disclosures"",""incomes"":[{""size"":925300},{""size"":45000,""relative"":""супруг(а)""}],""vehicles"":[{""text"":""а/м легковой Санг-енг""}],""name_rank"":11,""office_id"":450,""surname_rank"":1593,""office_region"":"""",""office_rubric"":""Военные"",""office_section_count"":351383}]}"	"{""sections"":[{""year"":""2015"",""office"":""Министерство обороны"",""person"":{""name_raw"":""Дунаев А.Н.""},""source"":""disclosures"",""incomes"":[{""size"":859249},{""size"":355700,""relative"":""супруг(а)""}],""vehicles"":[{""text"":""а/м легковой\nВАЗ 2107""},{""text"":""а/м легковой\nНисан Икс-трейл"",""relative"":""супруг(а)""}],""name_rank"":11,""office_id"":450,""real_estates"":[{""square"":600,""type_raw"":""земельный участок"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":42,""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":50,""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":50,""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":50,""relative"":""супруг(а)"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":42,""relative"":""супруг(а)"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":42,""relative"":""ребенок"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":1593,""office_region"":"""",""office_rubric"":""Военные"",""office_section_count"":351383}]}"	false	false	false	false	UNK	false	false		false	false												https://toloka.yandex.ru/task/19392968/000127e9c8--5fde071ac01aab06d5ed18be	000127e9c8--5fde071ac01aab06d5ed18be	86ab251dc5a8f6d932acffee39896737	APPROVED	2020-12-19T13:58:50.890	+	
section-1422099	section-5112759	"{""sections"":[{""year"":""2013"",""office"":""Чистопольский район"",""person"":{""name_raw"":""Хамзина Гузалия Зайнулловна""},""source"":""disclosures"",""incomes"":[{""size"":251305}],""name_rank"":18475,""office_id"":1984,""real_estates"":[{""square"":1102,""type_raw"":""Зем. участок"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":123,""type_raw"":""Жилой дом"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":4676,""office_region"":""Республика Татарстан"",""office_rubric"":""Муниципалитеты"",""office_section_count"":1841}]}"	"{""sections"":[{""year"":""2017"",""office"":""Чистопольский район"",""person"":{""role"":""Заведующий МБДОУ «Детский сад № 25»"",""name_raw"":""Хамзина Гузалия Зайнулловна""},""source"":""disclosures"",""incomes"":[{""size"":302064}],""name_rank"":18475,""office_id"":1984,""real_estates"":[{""square"":33,""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":1102,""type_raw"":""Зем. участок"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":123,""type_raw"":""Жилой дом"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":4676,""office_region"":""Республика Татарстан"",""office_rubric"":""Муниципалитеты"",""office_section_count"":1841}]}"	false	false	false	false	YES	false	false		false	false												https://toloka.yandex.ru/task/19392968/000127e9c8--5fde07293a850f5b18cf9853	000127e9c8--5fde07293a850f5b18cf9853	86ab251dc5a8f6d932acffee39896737	APPROVED	2020-12-19T13:59:05.060	+	
person-1430004	section-1370097	"{""sections"":[{""year"":""2012"",""office"":""Министерство обороны"",""person"":{""name_raw"":""Захаров Д.А.""},""source"":""disclosures"",""incomes"":[{""size"":801181}],""name_rank"":20,""office_id"":450,""real_estates"":[{""square"":600,""relative"":""ребенок"",""type_raw"":""земельный участок (общая долевая)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":58,""relative"":""ребенок"",""type_raw"":""жилой дом (общая долевая)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":600,""relative"":""ребенок"",""type_raw"":""земельный участок (общая долевая)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":58,""relative"":""ребенок"",""type_raw"":""жилой дом (общая долевая)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":74,""office_region"":"""",""office_rubric"":""Военные"",""office_section_count"":351383},{""year"":""2011"",""office"":""Министерство обороны"",""person"":{""name_raw"":""Захаров Д.А.""},""source"":""disclosures"",""incomes"":[{""size"":470000},{""size"":366667,""relative"":""супруг(а)""},{""size"":366667,""relative"":""ребенок""},{""size"":366667,""relative"":""ребенок""}],""name_rank"":20,""office_id"":450,""real_estates"":[{""square"":600,""relative"":""ребенок"",""type_raw"":""Земельный участок (совместный)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":58,""relative"":""ребенок"",""type_raw"":""дом (совместный)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":600,""relative"":""ребенок"",""type_raw"":""Земельный участок (совместный)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":58,""relative"":""ребенок"",""type_raw"":""дом (совместный)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":74,""office_region"":"""",""office_rubric"":""Военные"",""office_section_count"":351383}]}"	"{""sections"":[{""year"":""2012"",""office"":""Министерство обороны"",""person"":{""name_raw"":""Захаров Д.А.""},""source"":""disclosures"",""incomes"":[{""size"":686600},{""size"":490000,""relative"":""супруг(а)""}],""vehicles"":[{""text"":""а/м легковой Пежо""}],""name_rank"":20,""office_id"":450,""real_estates"":[{""square"":63,""type_raw"":""квартира (индивид)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":74,""office_region"":"""",""office_rubric"":""Военные"",""office_section_count"":351383}]}"	false	false	false	false	NO	false	false		false	false												https://toloka.yandex.ru/task/19392968/000127e9c8--5fde0732e1c37f7bf688895f	000127e9c8--5fde0732e1c37f7bf688895f	86ab251dc5a8f6d932acffee39896737	APPROVED	2020-12-19T13:59:14.788	+	
section-1976623	section-5134047	"{""sections"":[{""year"":""2018"",""office"":""Фурмановский район"",""person"":{""role"":""Главный специалист отдела архитектуры"",""name_raw"":""Попова Екатерина Владимировна""},""source"":""disclosures"",""incomes"":[{""size"":174415}],""name_rank"":205,""office_id"":3149,""real_estates"":[{""square"":49,""type_raw"":""Квартира (общая долевая собственность 1/2 доли)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":49,""relative"":""ребенок"",""type_raw"":""Квартира (безвозмездное бессрочное пользование)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":49,""relative"":""ребенок"",""type_raw"":""Квартира (безвозмездное бессрочное пользование)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":3,""office_region"":""Ивановская область"",""office_rubric"":""Муниципалитеты"",""office_section_count"":797}]}"	"{""sections"":[{""year"":""2019"",""office"":""Краснослободский район"",""person"":{""role"":""начальник юридического отдела администрации района"",""name_raw"":""Попова Е. В.""},""source"":""disclosures"",""incomes"":[{""size"":480544},{""size"":336334,""relative"":""супруг(а)""}],""name_rank"":4,""office_id"":3660,""real_estates"":[{""square"":1580,""type_raw"":""земельный участок"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":42,""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":79,""type_raw"":""жилой дом"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":1500,""type_raw"":""земельный участок"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":2872,""type_raw"":""земельный участок"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":1500,""relative"":""супруг(а)"",""type_raw"":""земельный участок"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":79,""relative"":""супруг(а)"",""type_raw"":""жилой дом"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":79,""relative"":""ребенок"",""type_raw"":""жилой дом"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":1500,""relative"":""ребенок"",""type_raw"":""земельный участок"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":3,""office_region"":""Республика Мордовия"",""office_rubric"":""Муниципалитеты"",""office_section_count"":644}]}"	false	false	false	false	NO	false	false		false	false												https://toloka.yandex.ru/task/19392968/000127e9c8--5fde074c8da6bd42f7fb95c4	000127e9c8--5fde074c8da6bd42f7fb95c4	86ab251dc5a8f6d932acffee39896737	APPROVED	2020-12-19T13:59:40.950	+	
section-2122913	section-4205765	"{""sections"":[{""year"":""2013"",""office"":""Федеральная служба исполнения наказаний"",""person"":{""role"":""начальник"",""name_raw"":""Минчев М.С."",""department"":""ФКУ ИК-8 УФСИН России по Костромской области""},""source"":""disclosures"",""incomes"":[{""size"":950643},{""size"":576219,""relative"":""супруг(а)""}],""vehicles"":[{""text"":""автомобиль легковой Рено Дастер""}],""name_rank"":58,""office_id"":482,""real_estates"":[{""square"":34,""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":38,""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":84,""type_raw"":""иное недвижимое имущество"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":34,""relative"":""супруг(а)"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":38,""relative"":""супруг(а)"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":38,""relative"":""ребенок"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":62254,""office_region"":"""",""office_rubric"":""ФСИН"",""office_section_count"":62916}]}"	"{""sections"":[{""year"":""2019"",""office"":""УФСИН Костромская область"",""person"":{""role"":""начальник"",""name_raw"":""Минчев М.С."",""department"":""ФКУ ИК-3 УФСИН России по Костромской области""},""source"":""disclosures"",""incomes"":[{""size"":1126338},{""size"":128467,""relative"":""супруг(а)""}],""vehicles"":[{""text"":""автомобиль Рено duster""}],""name_rank"":58,""office_id"":3933,""real_estates"":[{""square"":79,""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":2100,""type_raw"":""земельный участок"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":70,""type_raw"":""жилой дом"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":79,""relative"":""супруг(а)"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":79,""relative"":""ребенок"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":79,""relative"":""ребенок"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":79,""relative"":""ребенок"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":62254,""office_region"":""Костромская область"",""office_rubric"":""ФСИН"",""office_section_count"":2974}]}"	false	false	false	false	YES	false	false		false	false												https://toloka.yandex.ru/task/19392968/000127e9c8--5fde0756fd70fe7fa57f9f0f	000127e9c8--5fde0756fd70fe7fa57f9f0f	86ab251dc5a8f6d932acffee39896737	APPROVED	2020-12-19T13:59:50.514	+	
section-5100987	section-3748426	"{""sections"":[{""year"":""2015"",""office"":""Чебоксары - городской округ"",""person"":{""role"":""специалист-эксперт"",""name_raw"":""Иванова Оксана Олеговна""},""source"":""disclosures"",""incomes"":[{""size"":65259},{""size"":6637,""relative"":""супруг(а)""},{""relative"":""ребенок""},{""relative"":""ребенок""}],""vehicles"":[{""text"":""Не имеется""},{""text"":""Не имеется"",""relative"":""супруг(а)""},{""text"":""Не имеется"",""relative"":""ребенок""},{""text"":""Не имеется"",""relative"":""ребенок""}],""name_rank"":1415,""office_id"":3349,""real_estates"":[{""square"":42,""type_raw"":""Квартира (общая долевая собственность)\n1/4 доля"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":42,""type_raw"":""квартира\n (безвозмездное пользование)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":42,""relative"":""супруг(а)"",""type_raw"":""Не имеется"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":42,""relative"":""супруг(а)"",""type_raw"":""квартира\n (безвозмездное пользование)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":42,""relative"":""ребенок"",""type_raw"":""Квартира (общая долевая собственность)\n1/2 доля"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""relative"":""ребенок"",""type_raw"":""Не имеется"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":42,""relative"":""ребенок"",""type_raw"":""Не имеется"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":42,""relative"":""ребенок"",""type_raw"":""квартира\n (безвозмездное пользование)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":0,""office_region"":""Чувашская республика - Чувашия"",""office_rubric"":""Муниципалитеты"",""office_section_count"":1382}]}"	"{""sections"":[{""year"":""2018"",""office"":""Министерство финансов Калининградской области"",""person"":{""role"":""ведущий консультант отдела бюджетной политики департамента бюджетной политики и межбюджетных отношений"",""name_raw"":""Иванова О.О.""},""source"":""disclosures"",""incomes"":[{""size"":501670},{""size"":75000,""relative"":""супруг(а)""}],""vehicles"":[{""text"":""легковой автомобиль\nТойота Echo""},{""text"":""легковой автомобиль\nТойота Sequoia"",""relative"":""супруг(а)""}],""name_rank"":515,""office_id"":7459,""real_estates"":[{""square"":38,""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":51,""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":38,""relative"":""супруг(а)"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":0,""office_region"":""Калининградская область"",""office_rubric"":""Исполнительная власть"",""office_section_count"":175}]}"	false	false	false	false	NO	false	false		false	false												https://toloka.yandex.ru/task/19392968/000127e9c8--5fde076252bddb0fdd0fb750	000127e9c8--5fde076252bddb0fdd0fb750	86ab251dc5a8f6d932acffee39896737	APPROVED	2020-12-19T14:00:02.041	+	
